id,PHONE,affiliation,city,name,state,street,zipcode
1847,(773) 267-6290,presbyterian,chicago,church of christ presbyterian,il,5846 n spaulding ave,60659
1848,(773) 213-3264,,chicago,the father's house church,il,2819 w 71st st,60629
1849,(773) 962-3000,,chicago,kingdom building m b church,il,7427 s ashland ave,60636
1850,(773) 783-8820,,chicago,gods way church,il,7435 s ashland ave,60636
1851,(773) 994-5363,baptist,chicago,grace fellowship missionary baptist church,il,633 e 75th st,60619
1852,(773) 777-7000,,chicago,polish jesuit fathers,il,5835 w irving park rd,60634
1853,(773) 651-2211,christian,chicago,new christian life house-pryr,il,852 e 75th st,60619
1854,(773) 274-1555,,chicago,c and s movement church mercy parish,il,1764 w devon ave,60660
1855,(773) 267-9132,baptist,chicago,mission independent baptist,il,1766 w devon ave,60660
1856,(773) 874-6103,baptist,chicago,pleasant green missonary baptist church,il,7545 s vincennes ave,60620
1857,(773) 581-5259,Lutheran,chicago,gloria dei lutheran,il,5259 s major ave,60638
1858,(773) 735-0880,hispanic christian,chicago,iglesia bautista misionera,il,6715 s hamlin ave,60629
1859,(773) 224-4498,christian bible church,chicago,christ bible church,il,1002 e 75th st,60619
1860,(773) 783-3200,,chicago,anointed word propetic delverance international minisitries,il,400 w 76th st ste 201,60620
1861,(773) 777-3360,christian,chicago,new life community church,il,5700 w berteau ave,60634
1862,(773) 783-3186,pentecostal,chicago,st john church of god in christ,il,7519 s cottage grove ave,60619
1863,(773) 488-3641,,chicago,love and peace church,il,810 w 76th st,60620
1864,(773) 764-7413,,chicago,saint henry's rectory,il,6335 n hoyne ave,60659
1865,(773) 324-6000,muslim,chicago,muhammad's holy temple of islam,il,7351 s stony island ave,60649
1866,(773) 284-7785,,chicago,ecclesia dei coalition,il,4545 w 63rd st,60629
1867,(773) 363-1700,,chicago,st philip neri church,il,2132 e 72nd st,60649
1868,(773) 853-2761,,chicago,redeemer of calvary umc,il,4958 w ainslie st,60630
1869,(773) 224-3265,pentecostal,chicago,st john church of god in christ,il,7527 s cottage grove ave,60619
1870,(773) 539-5088,seventh-day adventist,chicago,yugoslavian seventh-day adventist church,il,5608 n pulaski rd,60646
1871,(773) 725-8903,Lutheran,chicago,messiah lutheran church,il,6201 w patterson ave,60634
1872,(773) 326-0184,,chicago,mountain-fire & miracles,il,2020 w devon ave,60659
1873,(773) 736-6600,Lutheran,chicago,messiah lutheran school,il,6200 w patterson ave,60634
1874,(773) 417-8574,united church of christ,chicago,mont clare united church of christ,il,6935 w medill ave,60707
1875,(773) 488-0293,methodist,chicago,chicago black methodist for church renewal,il,549 e 76th st,60619
1876,(773) 912-6131,,chicago,marion fathers chi house,il,6336 s kilbourn ave,60629
1877,(773) 324-0720,,chicago,haven of prayer and praise church,il,1304 e 75th st,60619
1878,(773) 483-1317,christian bible church,chicago,grace fellowship bible church,il,1720 w 75th pl,60620
1879,(773) 952-4931,evangelical,chicago,new life covenant church se,il,7522 s greenwood ave,60619
1880,(773) 846-7408,,chicago,grand crossing kid care,il,7522 s greenwood ave,60619
1881,(773) 224-5683,,chicago,new joy divine church,il,7625 s halsted st,60620
1882,(773) 424-7176,baptist,chicago,covenant baptist church,il,3145 w 71st st,60629
1883,(773) 685-4151,,chicago,watson park church,il,6337 w cornelia ave,60634
1884,(773) 483-6676,baptist,chicago,holy covenant missionary baptist church,il,1733 w 75th pl,60620
1885,(773) 516-4368,,chicago,jbl,il,6351 n claremont ave,60659
1886,(773) 994-0490,,chicago,saint peter's rock missionary bapist church,il,7640 s halsted st,60620
1887,(773) 324-7880,baptist,chicago,fidelity baptist church,il,1418 e 75th st,60619
1888,(773) 725-5771,united church of christ,chicago,korean young saeng united church of christ,il,5320 w giddings st,60630
1889,(773) 725-0121,christian congregational church,chicago,congregational church,il,5320 w giddings st,60630
1890,(773) 966-4567,churches of christ,chicago,church of christ wtem inc,il,7619 s champlain ave,60619
1891,(773) 737-0250,,chicago,second mt calvary mb church,il,7401 s western ave,60636
1892,(773) 767-6160,,chicago,st mary star of the sea,il,6424 s kenneth ave,60629
1893,(773) 654-3057,,chicago,devon oasis missionary church,il,6355 n western ave,60659
1894,(773) 767-1246,,chicago,saint mary,il,6435 s kilbourn ave,60629
1895,(773) 764-7526,,chicago,icna,il,6224 n california ave,60659
1896,(773) 483-7798,methodist,chicago,ingleside whitfield united methodist,il,929 e 76th st,60619
1897,(773) 961-7403,,chicago,resurrection faith worship ctr,il,6525 n clark st,60626
1898,(773) 286-0307,buddhist,chicago,bong-bool-sa buddhist temple,il,5114 n elston ave,60630
1899,(773) 991-4577,,chicago,daughters of zion,il,7635 s ada st,60620
1900,(773) 324-4430,methodist,chicago,south shore united methodist church,il,7350 s jeffery blvd,60649
1901,(773) 952-4748,evangelical,chicago,come alive ministry of faith,il,2206 e 73rd st,60649
1902,(773) 545-7300,Lutheran,chicago,trinity slovak lutheran church,il,5106 n la crosse ave,60630
1903,(773) 283-2700,christian,chicago,white stone awakening christian center,il,6043 w irving park rd,60634
1904,(773) 622-4169,pentecostal,chicago,bethel pentecostal church of god,il,7116 w palmer st,60707
1905,(773) 994-7490,,chicago,rock of love mb church,il,7620 s ashland ave,60620
1906,(773) 224-5570,,chicago,thurston stephen rev,il,740 e 77th st,60619
1907,(773) 846-3700,baptist,chicago,new covenant missionary baptist church,il,740 e 77th st,60619
1908,(773) 262-6600,catholic/orthodox,chicago,st timothy's church,il,6326 n washtenaw ave,60659
1909,(872) 465-3141,,chicago,jehovah refuge house,il,7700 s racine ave,60620
1910,(773) 385-8364,christian,chicago,hispanic bible school,il,7029 w grand ave,60707
1911,(773) 891-0424,,chicago,all nations worship assembly,il,7359 s chappel ave,60649
1912,(773) 564-9417,churches of christ,chicago,iglesia ni cristochurch of christ,il,3550 w peterson ave,60659
1913,(872) 818-5505,evangelical,chicago,new christian fellowship mb church,il,7650 s laflin st,60620
1914,(773) 874-3045,pentecostal,chicago,friendly temple church of god and christ,il,7745 s state st,60619
1915,(773) 437-3203,,chicago,temple of brotherly love,il,1335 e 76th st,60619
1916,(773) 651-9950,catholic,chicago,catholic charities,il,7750 s emerald ave,60620
1917,(773) 385-6670,,chicago,daughters of divine love,il,2601 n sayre ave,60707
1918,(773) 846-8830,,chicago,alliance for community peace,il,7740 s eberhart ave,60619
1919,(773) 274-1184,muslim,chicago,almadinah islamic center,il,1701 w wallen ave,60626
1920,(773) 768-8423,baptist,chicago,st luke baptist church,il,7262 s coles ave,60649
1921,(773) 891-1762,baptist,chicago,lebanon baptist church,il,1533 w 77th st,60620
1922,(773) 286-1233,baptist,chicago,forest glen baptist church,il,4920 w foster ave,60630
1923,(773) 725-7641,,chicago,saint pascal,il,3935 n melvina ave,60634
1924,(773) 284-2424,,chicago,st jane de chantal religious education,il,5201 s mcvicker ave,60638
1925,(773) 873-0880,methodist,chicago,greater institutional african methodist episcopal church,il,7800 s indiana ave,60619
1926,(773) 637-2194,baptist,chicago,mont clare baptist church,il,2501 n nordica ave,60707
1927,(773) 581-2033,,chicago,risen savior assembly church,il,6059 s archer ave,60638
1928,(773) 891-1614,evangelical,chicago,new direction and power ministry,il,7730 s cottage grove ave,60619
1929,(773) 723-9169,,chicago,jacob's ladder church,il,7711 s ashland ave,60620
1930,(773) 224-0439,christian,chicago,rescue missionary christian church and school,il,450 e 78th st,60619
1931,(773) 488-5696,pentecostal,chicago,lighthouse apostolic church,il,7759 s eberhart ave,60619
1932,(773) 221-5505,episcopalian,chicago,st margaret's episcopal church,il,2555 e 73rd st,60649
1933,(708) 510-4335,,chicago,la casa del alfarero jeremias 18:2,il,7124 w grand ave,60707
1934,(773) 873-3357,baptist,chicago,first greater bethlehem baptist church,il,7814 s lowe ave,60620
1935,(773) 891-4049,,chicago,serenity living,il,7814 s lowe ave,60620
1936,(773) 282-5781,orthodox church,chicago,saint thomas orthodox church-india,il,3735 n narragansett ave,60634
1937,(773) 874-3510,baptist,chicago,mount hermon missionary baptist,il,7848 s normal ave,60620
1938,(773) 794-2470,,chicago,st john of rila bulgarian church,il,5944 w cullom ave,60634
1939,(773) 783-5145,methodist,chicago,grace-calvary united methodist church,il,7800 s loomis blvd,60620
1940,(773) 952-7461,,chicago,new life covenant oakwood church,il,7757 s greenwood ave,60619
1941,(773) 651-2622,,chicago,rev g w waddle sr rev,il,1460 w 78th st,60620
1942,(773) 891-0630,,chicago,beloved community,il,7823 s racine ave,60620
1943,(773) 721-7815,baptist,chicago,new eden evangelical baptist,il,7421 s crandon ave,60649
1944,(773) 777-0004,,chicago,logos missionary society,il,5235 n elston ave,60630
1945,(312) 330-2771,,chicago,south shore community,il,7401 s yates blvd,60649
1946,(773) 530-7487,united church of christ,chicago,advocate united church of christ,il,7401 s yates blvd,60649
1947,(773) 488-6514,,chicago,greater omega m b church,il,135 w 79th st,60620
1948,(773) 463-3567,,chicago,felician services inc,il,3800 w peterson ave,60659
1949,(773) 274-0244,,chicago,kagan c,il,6333 n troy st,60659
1950,(773) 488-4470,evangelical,chicago,glory temple ministry,il,235 e 79th st,60619
1951,(773) 224-9518,evangelical,chicago,combined faith christian ministries,il,215 e 79th st,60619
1952,(773) 322-1081,evangelical,chicago,new life covenant church,il,1021 e 78th st,60619
1953,(773) 855-8015,,chicago,the triumphant church,il,7810 s ashland ave,60620
1954,(773) 493-4970,catholic,chicago,greater change cathedral fellowship of america,il,7816 s ashland ave,60620
1955,(773) 582-4662,,chicago,queen of the universe parish,il,7114 s hamlin ave,60629
1956,(872) 818-5262,christian,chicago,gospel quartet of america,il,7915 s halsted st,60620
1957,(773) 582-4266,,chicago,queen of the universe,il,7130 s hamlin ave,60629
1958,(773) 873-9200,baptist,chicago,kendrick memorial missionary baptist church,il,1107 w 79th st,60620
1959,(773) 767-9066,,chicago,bethel reformed church,il,5433 s austin ave,60638
1960,(773) 283-7799,presbyterian,chicago,the korean united presbyterian church of chicago,il,5909 n rogers ave,60646
1961,(773) 994-6770,baptist,chicago,true believers baptist church,il,7801 s wolcott ave,60620
1962,(312) 399-2081,presbyterian,chicago,st james presbyterian church,il,6554 n rockwell st,60645
1963,(773) 622-6144,Lutheran,chicago,norwegian lutheran home,il,2833 n nordica ave,60634
1964,(872) 465-3040,christian,chicago,gospel quartets of america,il,1432 w 79th st,60620
1965,(773) 263-5726,christian,chicago,north corner community church,il,6330 w irving park rd,60634
1966,(773) 743-0074,jewish,chicago,chevra kadisha-men-jewish scrd,il,6459 n richmond st,60645
1967,(773) 734-7440,methodist,chicago,south shore united methodist,il,7659 s cregier ave,60649
1968,(773) 585-8047,pentecostal,chicago,living word christian center,il,6150 s laramie ave,60638
1969,(773) 723-5400,christian,chicago,ambassador's for christ church,il,7859 s ashland ave,60620
1970,(773) 768-1876,churches of christ,chicago,greater metropolitan church of christ,il,2430 e 75th st,60649
1971,(773) 633-2772,baptist,chicago,damascus missionary baptist church,il,7925 s racine ave,60620
1972,(773) 267-3060,,chicago,central conference,il,4055 w peterson ave ste 106,60646
1973,(708) 452-8754,christian spiritualist church,chicago,spiritualist church of truth,il,6343 w cuyler ave,60634
1974,(773) 224-8200,,chicago,new covenant life church,il,1010 e 79th st,60619
1975,(773) 375-5928,,chicago,prayer mission,il,7739 s stony island ave,60649
1976,(773) 221-3676,,chicago,temple of brotherly love,il,1843 e 77th st,60649
1977,(773) 933-9877,pentecostal,chicago,united missions church of god,il,2423 e 75th st,60649
1978,(773) 663-4357,evangelical,chicago,walk of faith ministries,il,7906 s ingleside ave,60619
1979,(773) 723-3232,Lutheran,chicago,ephphatha lutheran church of the deaf,il,7956 s king dr,60619
1980,(773) 224-2246,Lutheran,chicago,st james evangelical lutheran church,il,8000 s michigan ave,60619
1981,(773) 891-1257,baptist,chicago,new gideon missionary baptist church,il,1025 e 79th st,60619
1982,(773) 925-6600,,chicago,shrine-st rita-cascia,il,7740 s western ave,60620
1983,(773) 846-2791,pentecostal,chicago,zion temple church of god in christ,il,1754 w 79th st,60620
1984,(773) 998-1641,,chicago,another chance learning center,il,1641 w 79th st,60620
1985,(773) 282-8287,evangelical,chicago,university bible fellowship,il,4065 n narragansett ave,60634
1986,(773) 783-4100,,chicago,the now church,il,1701 w 79th st,60620
1987,(773) 846-2503,pentecostal,chicago,new faith apostolic church,il,7928 s ashland ave,60620
1988,(773) 783-5857,baptist,chicago,original wings of faith missionary baptist church,il,7855 s winchester ave,60620
1989,(773) 846-6155,,chicago,new life house of prayer,il,8001 s racine ave,60620
1990,(773) 481-1618,evangelical,chicago,holy mountain evangelical church,il,5400 n lawler ave,60630
1991,(773) 777-4277,christian congregational church,chicago,first congregational church,il,5400 n lawler ave,60630
1992,(312) 768-7950,baptist,chicago,new second hope missionary baptist,il,7819 s stony island ave,60649
1993,(773) 978-0947,pentecostal,chicago,new original church of god in christ inc,il,1750 e 78th st,60649
1994,(773) 731-4036,,chicago,free salvation mb church,il,7549 s phillips ave,60649
1995,(872) 208-6810,,chicago,world renegade church,il,6352 n lincoln ave,60659
1996,(773) 873-2077,christian,chicago,commonwealth community church,il,140 w 81st st,60620
1997,(773) 675-8130,,chicago,almighty nations of moors,il,8010 s cottage grove ave,60619
1998,(773) 685-8628,baptist,chicago,montrose baptist church,il,4411 n melvina ave,60630
1999,(773) 224-6800,,chicago,rev lucius hall rev,il,2140 w 79th st,60620
2000,(773) 283-2326,Lutheran,chicago,united in faith lutheran church,il,6525 w irving park rd,60634
2001,(773) 262-3284,,chicago,saint jeromes church,il,1706 w morse ave,60626
2002,(773) 777-2666,,chicago,st robert bellarmine,il,4646 n austin ave,60630
2003,(773) 874-2132,presbyterian,chicago,crerar memorial presbyterian,il,8100 s calumet ave,60619
2004,(773) 723-3661,Lutheran,chicago,chatham fields lutheran church,il,8050 s saint lawrence ave,60619
2005,(773) 632-9577,,chicago,st john church temple,il,2139 w 79th st,60620
2006,(773) 651-0711,,chicago,first church of love & faith,il,2147 w 79th st,60620
2007,(773) 723-1071,pentecostal,chicago,victory apostolic faith church,il,8053 s may st,60620
2008,(773) 723-9291,pentecostal,chicago,saint faith pentecostal holiness deliverance center,il,8044 s racine ave,60620
2009,(773) 483-0677,,chicago,norwood h rev,il,8058 s maryland ave,60619
2010,(773) 737-7843,christian,chicago,liberty temple full gospel church,il,2233 w 79th st,60620
2011,(773) 891-2551,methodist,chicago,st mark united methodist ch,il,8101 s eberhart ave,60619
2012,(773) 846-9500,,chicago,apostolic little rock church,il,8020 s ashland ave,60620
2013,(773) 478-9789,jewish,chicago,kollel ohel torah,il,3635 w devon ave,60659
2014,(773) 725-5133,,chicago,st robert bellarmine school,il,6036 w eastwood ave,60630
2015,(773) 725-6712,,chicago,sisters of notre dame,il,6036 w eastwood ave,60630
2016,(773) 262-3170,,chicago,st jeromes church,il,1709 w lunt ave,60626
2017,(773) 734-5483,baptist,chicago,new spiritual light missionary baptist church,il,7566 s south shore dr,60649
2018,(773) 768-1812,Lutheran,chicago,windsor park evangelical lutheran church elca,il,2619 e 76th st,60649
2019,(773) 777-8821,,chicago,martin luther church,il,6850 w addison st,60634
