,id,name,Address1,Address2,PHONE,street,city,zipcode,state,affili
1804,1804,convent of the sacred heart,"6250 n sheridan rdchicago, il 60660","6250+n+sheridan+rdchicago,+il+60660",(773) 262-4446,6250 n sheridan rd,chicago,60660,il,catholic
1805,1805,second birth missionary baptist church,"7254 s racine avechicago, il 60636","7254+s+racine+avechicago,+il+60636",(773) 783-6616,7254 s racine ave,chicago,60636,il,baptist
1806,1806,good shepherd lutheran church,"4200 w 62nd stchicago, il 60629","4200+w+62nd+stchicago,+il+60629",(773) 581-0096,4200 w 62nd st,chicago,60629,il,Lutheran
1807,1807,park manor christian church,"600 e 73rd stchicago, il 60619","600+e+73rd+stchicago,+il+60619",(773) 483-2115,600 e 73rd st,chicago,60619,il,christian
1808,1808,mount olive mb church,"7230 s ashland avechicago, il 60636","7230+s+ashland+avechicago,+il+60636",(773) 778-8363,7230 s ashland ave,chicago,60636,il,
1809,1809,power & authority church,"7241 s ashland avechicago, il 60636","7241+s+ashland+avechicago,+il+60636",(773) 855-8874,7241 s ashland ave,chicago,60636,il,
1810,1810,bryn mawr community church,"7000 s jeffery blvdchicago, il 60649","7000+s+jeffery+blvdchicago,+il+60649",(773) 324-2403,7000 s jeffery blvd,chicago,60649,il,christian
1811,1811,true light baptist church,"7300 s maryland avechicago, il 60619","7300+s+maryland+avechicago,+il+60619",(773) 994-1381,7300 s maryland ave,chicago,60619,il,baptist
1812,1812,liberation christian ctr,"7400 s michigan avechicago, il 60619","7400+s+michigan+avechicago,+il+60619",(773) 891-1171,7400 s michigan ave,chicago,60619,il,christian
1813,1813,first mennonite church,"1477 w 73rd stchicago, il 60636","1477+w+73rd+stchicago,+il+60636",(773) 783-8280,1477 w 73rd st,chicago,60636,il,christian mennonite
1814,1814,salem lutheran church,"318 e 74th stchicago, il 60619","318+e+74th+stchicago,+il+60619",(773) 783-7776,318 e 74th st,chicago,60619,il,Lutheran
1815,1815,charis ministries,"6363 n sheridan rdchicago, il 60660","6363+n+sheridan+rdchicago,+il+60660",(773) 508-3237,6363 n sheridan rd,chicago,60660,il,evangelical
1816,1816,bray temple cme church inc,"1049 e 73rd stchicago, il 60619","1049+e+73rd+stchicago,+il+60619",(773) 324-0445,1049 e 73rd st,chicago,60619,il,methodist
1817,1817,west lawn baptist church,"4025 w 64th stchicago, il 60629","4025+w+64th+stchicago,+il+60629",(773) 284-6451,4025 w 64th st,chicago,60629,il,baptist
1818,1818,our lady of victory,"5212 w agatite avechicago, il 60630","5212+w+agatite+avechicago,+il+60630",(773) 286-2950,5212 w agatite ave,chicago,60630,il,catholic
1819,1819,rp chicago new life,"5875 n lincoln ave ste 248chicago, il 60659","5875+n+lincoln+ave+ste+248chicago,+il+60659",(773) 654-1276,5875 n lincoln ave ste 248,chicago,60659,il,
1820,1820,amir caus,"2944 n narragansett avechicago, il 60634","2944+n+narragansett+avechicago,+il+60634",(773) 417-8025,2944 n narragansett ave,chicago,60634,il,
1821,1821,st camillus church,"5426 s lockwood avechicago, il 60638","5426+s+lockwood+avechicago,+il+60638",(773) 767-8183,5426 s lockwood ave,chicago,60638,il,
1822,1822,saint lawrence chosen ministries inc,"7400 s saint lawrence avechicago, il 60619","7400+s+saint+lawrence+avechicago,+il+60619",(773) 783-0057,7400 s saint lawrence ave,chicago,60619,il,evangelical
1823,1823,calvary lutheran church,"6149 s kenneth avechicago, il 60629","6149+s+kenneth+avechicago,+il+60629",(773) 767-7400,6149 s kenneth ave,chicago,60629,il,Lutheran
1824,1824,south shore bible baptist church,"7159 s cornell avechicago, il 60649","7159+s+cornell+avechicago,+il+60649",(773) 752-3778,7159 s cornell ave,chicago,60649,il,baptist
1825,1825,rose of light missionary baptist church,"1302 w 74th stchicago, il 60636","1302+w+74th+stchicago,+il+60636",(773) 873-8200,1302 w 74th st,chicago,60636,il,baptist
1826,1826,saint mark ame zion church,"7358 s cottage grove avechicago, il 60619","7358+s+cottage+grove+avechicago,+il+60619",(773) 994-4222,7358 s cottage grove ave,chicago,60619,il,methodist
1827,1827,new light evangelical baptist church,"7426 s halsted stchicago, il 60621","7426+s+halsted+stchicago,+il+60621",(773) 846-6466,7426 s halsted st,chicago,60621,il,baptist
1828,1828,victory missionary baptist church,"7108 s rockwell stchicago, il 60629","7108+s+rockwell+stchicago,+il+60629",(773) 776-9707,7108 s rockwell st,chicago,60629,il,baptist
1829,1829,at-takaful islamic society,"5933 n lincoln avechicago, il 60659","5933+n+lincoln+avechicago,+il+60659",(773) 989-9330,5933 n lincoln ave,chicago,60659,il,muslim
1830,1830,calvary hill baptist church,"2617 w 71st stchicago, il 60629","2617+w+71st+stchicago,+il+60629",(773) 776-7299,2617 w 71st st,chicago,60629,il,baptist
1831,1831,chicago myung sung presbyterian church,"2814 w peterson avechicago, il 60659","2814+w+peterson+avechicago,+il+60659",(773) 764-1252,2814 w peterson ave,chicago,60659,il,presbyterian
1832,1832,church of christ,"1514 w 74th stchicago, il 60636","1514+w+74th+stchicago,+il+60636",(773) 224-9279,1514 w 74th st,chicago,60636,il,churches of christ
1833,1833,christian science reading room,"5940 n lincoln avechicago, il 60659","5940+n+lincoln+avechicago,+il+60659",(773) 728-2596,5940 n lincoln ave,chicago,60659,il,christian science
1834,1834,centro cristiano libertad 2,"3914 n menard avechicago, il 60634","3914+n+menard+avechicago,+il+60634",(708) 669-7389,3914 n menard ave,chicago,60634,il,hispanic christian
1835,1835,cathedral of love missonary baptist church,"360 e 75th stchicago, il 60619","360+e+75th+stchicago,+il+60619",(773) 846-7961,360 e 75th st,chicago,60619,il,baptist
1836,1836,eritrean ot church of st mary,"6350 n paulina stchicago, il 60660","6350+n+paulina+stchicago,+il+60660",(773) 856-6581,6350 n paulina st,chicago,60660,il,
1837,1837,macedonia tabernacle baptist,"109 e 75th stchicago, il 60619","109+e+75th+stchicago,+il+60619",(773) 723-0095,109 e 75th st,chicago,60619,il,baptist
1838,1838,faith united methodist church,"335 w 75th stchicago, il 60620","335+w+75th+stchicago,+il+60620",(773) 783-4202,335 w 75th st,chicago,60620,il,methodist
1839,1839,the church in west ridge,"6015 n francisco avechicago, il 60659","6015+n+francisco+avechicago,+il+60659",(773) 338-1111,6015 n francisco ave,chicago,60659,il,
1840,1840,cdc ministry fellowship,"2745 w 71st stchicago, il 60629","2745+w+71st+stchicago,+il+60629",(773) 424-6327,2745 w 71st st,chicago,60629,il,evangelical
1841,1841,faith tabernacle apostolic,"7426 s drexel avechicago, il 60619","7426+s+drexel+avechicago,+il+60619",(773) 651-1477,7426 s drexel ave,chicago,60619,il,evangelical
1842,1842,bread of life ministries,"6124 n rockwell stchicago, il 60659","6124+n+rockwell+stchicago,+il+60659",(773) 654-3135,6124 n rockwell st,chicago,60659,il,christian
1843,1843,romanian eastern orthodox church of st mary,"4225 n central avechicago, il 60634","4225+n+central+avechicago,+il+60634",(773) 736-1155,4225 n central ave,chicago,60634,il,orthodox church
1844,1844,friendship assembly of god,"2447 w granville avechicago, il 60659","2447+w+granville+avechicago,+il+60659",(773) 961-7562,2447 w granville ave,chicago,60659,il,pentecostal
1845,1845,north side tabernacle of praise,"2447 w granville avechicago, il 60659","2447+w+granville+avechicago,+il+60659",(773) 506-9075,2447 w granville ave,chicago,60659,il,christian
1846,1846,protestant nutrition church,"5825 n kimball avechicago, il 60659","5825+n+kimball+avechicago,+il+60659",(773) 293-7975,5825 n kimball ave,chicago,60659,il,
1847,1847,church of christ presbyterian,"5846 n spaulding avechicago, il 60659","5846+n+spaulding+avechicago,+il+60659",(773) 267-6290,5846 n spaulding ave,chicago,60659,il,presbyterian
1848,1848,the father's house church,"2819 w 71st stchicago, il 60629","2819+w+71st+stchicago,+il+60629",(773) 213-3264,2819 w 71st st,chicago,60629,il,
1849,1849,kingdom building m b church,"7427 s ashland avechicago, il 60636","7427+s+ashland+avechicago,+il+60636",(773) 962-3000,7427 s ashland ave,chicago,60636,il,
1850,1850,gods way church,"7435 s ashland avechicago, il 60636","7435+s+ashland+avechicago,+il+60636",(773) 783-8820,7435 s ashland ave,chicago,60636,il,
1851,1851,grace fellowship missionary baptist church,"633 e 75th stchicago, il 60619","633+e+75th+stchicago,+il+60619",(773) 994-5363,633 e 75th st,chicago,60619,il,baptist
1852,1852,polish jesuit fathers,"5835 w irving park rdchicago, il 60634","5835+w+irving+park+rdchicago,+il+60634",(773) 777-7000,5835 w irving park rd,chicago,60634,il,
1853,1853,new christian life house-pryr,"852 e 75th stchicago, il 60619","852+e+75th+stchicago,+il+60619",(773) 651-2211,852 e 75th st,chicago,60619,il,christian
1854,1854,c and s movement church mercy parish,"1764 w devon avechicago, il 60660","1764+w+devon+avechicago,+il+60660",(773) 274-1555,1764 w devon ave,chicago,60660,il,
1855,1855,mission independent baptist,"1766 w devon avechicago, il 60660","1766+w+devon+avechicago,+il+60660",(773) 267-9132,1766 w devon ave,chicago,60660,il,baptist
1856,1856,pleasant green missonary baptist church,"7545 s vincennes avechicago, il 60620","7545+s+vincennes+avechicago,+il+60620",(773) 874-6103,7545 s vincennes ave,chicago,60620,il,baptist
1857,1857,gloria dei lutheran,"5259 s major avechicago, il 60638","5259+s+major+avechicago,+il+60638",(773) 581-5259,5259 s major ave,chicago,60638,il,Lutheran
1858,1858,iglesia bautista misionera,"6715 s hamlin avechicago, il 60629","6715+s+hamlin+avechicago,+il+60629",(773) 735-0880,6715 s hamlin ave,chicago,60629,il,hispanic christian
1859,1859,christ bible church,"1002 e 75th stchicago, il 60619","1002+e+75th+stchicago,+il+60619",(773) 224-4498,1002 e 75th st,chicago,60619,il,christian bible church
1860,1860,anointed word propetic delverance international minisitries,"400 w 76th st ste 201chicago, il 60620","400+w+76th+st+ste+201chicago,+il+60620",(773) 783-3200,400 w 76th st ste 201,chicago,60620,il,
1861,1861,new life community church,"5700 w berteau avechicago, il 60634","5700+w+berteau+avechicago,+il+60634",(773) 777-3360,5700 w berteau ave,chicago,60634,il,christian
1862,1862,st john church of god in christ,"7519 s cottage grove avechicago, il 60619","7519+s+cottage+grove+avechicago,+il+60619",(773) 783-3186,7519 s cottage grove ave,chicago,60619,il,pentecostal
1863,1863,love and peace church,"810 w 76th stchicago, il 60620","810+w+76th+stchicago,+il+60620",(773) 488-3641,810 w 76th st,chicago,60620,il,
1864,1864,saint henry's rectory,"6335 n hoyne avechicago, il 60659","6335+n+hoyne+avechicago,+il+60659",(773) 764-7413,6335 n hoyne ave,chicago,60659,il,
1865,1865,muhammad's holy temple of islam,"7351 s stony island avechicago, il 60649","7351+s+stony+island+avechicago,+il+60649",(773) 324-6000,7351 s stony island ave,chicago,60649,il,muslim
1866,1866,ecclesia dei coalition,"4545 w 63rd stchicago, il 60629","4545+w+63rd+stchicago,+il+60629",(773) 284-7785,4545 w 63rd st,chicago,60629,il,
1867,1867,st philip neri church,"2132 e 72nd stchicago, il 60649","2132+e+72nd+stchicago,+il+60649",(773) 363-1700,2132 e 72nd st,chicago,60649,il,
1868,1868,redeemer of calvary umc,"4958 w ainslie stchicago, il 60630","4958+w+ainslie+stchicago,+il+60630",(773) 853-2761,4958 w ainslie st,chicago,60630,il,
1869,1869,st john church of god in christ,"7527 s cottage grove avechicago, il 60619","7527+s+cottage+grove+avechicago,+il+60619",(773) 224-3265,7527 s cottage grove ave,chicago,60619,il,pentecostal
1870,1870,yugoslavian seventh-day adventist church,"5608 n pulaski rdchicago, il 60646","5608+n+pulaski+rdchicago,+il+60646",(773) 539-5088,5608 n pulaski rd,chicago,60646,il,seventh-day adventist
1871,1871,messiah lutheran church,"6201 w patterson avechicago, il 60634","6201+w+patterson+avechicago,+il+60634",(773) 725-8903,6201 w patterson ave,chicago,60634,il,Lutheran
1872,1872,mountain-fire & miracles,"2020 w devon avechicago, il 60659","2020+w+devon+avechicago,+il+60659",(773) 326-0184,2020 w devon ave,chicago,60659,il,
1873,1873,messiah lutheran school,"6200 w patterson avechicago, il 60634","6200+w+patterson+avechicago,+il+60634",(773) 736-6600,6200 w patterson ave,chicago,60634,il,Lutheran
1874,1874,mont clare united church of christ,"6935 w medill avechicago, il 60707","6935+w+medill+avechicago,+il+60707",(773) 417-8574,6935 w medill ave,chicago,60707,il,united church of christ
1875,1875,chicago black methodist for church renewal,"549 e 76th stchicago, il 60619","549+e+76th+stchicago,+il+60619",(773) 488-0293,549 e 76th st,chicago,60619,il,methodist
1876,1876,marion fathers chi house,"6336 s kilbourn avechicago, il 60629","6336+s+kilbourn+avechicago,+il+60629",(773) 912-6131,6336 s kilbourn ave,chicago,60629,il,
1877,1877,haven of prayer and praise church,"1304 e 75th stchicago, il 60619","1304+e+75th+stchicago,+il+60619",(773) 324-0720,1304 e 75th st,chicago,60619,il,
1878,1878,grace fellowship bible church,"1720 w 75th plchicago, il 60620","1720+w+75th+plchicago,+il+60620",(773) 483-1317,1720 w 75th pl,chicago,60620,il,christian bible church
1879,1879,new life covenant church se,"7522 s greenwood avechicago, il 60619","7522+s+greenwood+avechicago,+il+60619",(773) 952-4931,7522 s greenwood ave,chicago,60619,il,evangelical
1880,1880,grand crossing kid care,"7522 s greenwood avechicago, il 60619","7522+s+greenwood+avechicago,+il+60619",(773) 846-7408,7522 s greenwood ave,chicago,60619,il,
1881,1881,new joy divine church,"7625 s halsted stchicago, il 60620","7625+s+halsted+stchicago,+il+60620",(773) 224-5683,7625 s halsted st,chicago,60620,il,
1882,1882,covenant baptist church,"3145 w 71st stchicago, il 60629","3145+w+71st+stchicago,+il+60629",(773) 424-7176,3145 w 71st st,chicago,60629,il,baptist
1883,1883,watson park church,"6337 w cornelia avechicago, il 60634","6337+w+cornelia+avechicago,+il+60634",(773) 685-4151,6337 w cornelia ave,chicago,60634,il,
1884,1884,holy covenant missionary baptist church,"1733 w 75th plchicago, il 60620","1733+w+75th+plchicago,+il+60620",(773) 483-6676,1733 w 75th pl,chicago,60620,il,baptist
1885,1885,jbl,"6351 n claremont avechicago, il 60659","6351+n+claremont+avechicago,+il+60659",(773) 516-4368,6351 n claremont ave,chicago,60659,il,
1886,1886,saint peter's rock missionary bapist church,"7640 s halsted stchicago, il 60620","7640+s+halsted+stchicago,+il+60620",(773) 994-0490,7640 s halsted st,chicago,60620,il,
1887,1887,fidelity baptist church,"1418 e 75th stchicago, il 60619","1418+e+75th+stchicago,+il+60619",(773) 324-7880,1418 e 75th st,chicago,60619,il,baptist
1888,1888,korean young saeng united church of christ,"5320 w giddings stchicago, il 60630","5320+w+giddings+stchicago,+il+60630",(773) 725-5771,5320 w giddings st,chicago,60630,il,united church of christ
1889,1889,congregational church,"5320 w giddings stchicago, il 60630","5320+w+giddings+stchicago,+il+60630",(773) 725-0121,5320 w giddings st,chicago,60630,il,christian congregational church
1890,1890,church of christ wtem inc,"7619 s champlain avechicago, il 60619","7619+s+champlain+avechicago,+il+60619",(773) 966-4567,7619 s champlain ave,chicago,60619,il,churches of christ
1891,1891,second mt calvary mb church,"7401 s western avechicago, il 60636","7401+s+western+avechicago,+il+60636",(773) 737-0250,7401 s western ave,chicago,60636,il,
1892,1892,st mary star of the sea,"6424 s kenneth avechicago, il 60629","6424+s+kenneth+avechicago,+il+60629",(773) 767-6160,6424 s kenneth ave,chicago,60629,il,
1893,1893,devon oasis missionary church,"6355 n western avechicago, il 60659","6355+n+western+avechicago,+il+60659",(773) 654-3057,6355 n western ave,chicago,60659,il,
1894,1894,saint mary,"6435 s kilbourn avechicago, il 60629","6435+s+kilbourn+avechicago,+il+60629",(773) 767-1246,6435 s kilbourn ave,chicago,60629,il,
1895,1895,icna,"6224 n california avechicago, il 60659","6224+n+california+avechicago,+il+60659",(773) 764-7526,6224 n california ave,chicago,60659,il,
1896,1896,ingleside whitfield united methodist,"929 e 76th stchicago, il 60619","929+e+76th+stchicago,+il+60619",(773) 483-7798,929 e 76th st,chicago,60619,il,methodist
1897,1897,resurrection faith worship ctr,"6525 n clark stchicago, il 60626","6525+n+clark+stchicago,+il+60626",(773) 961-7403,6525 n clark st,chicago,60626,il,
1898,1898,bong-bool-sa buddhist temple,"5114 n elston avechicago, il 60630","5114+n+elston+avechicago,+il+60630",(773) 286-0307,5114 n elston ave,chicago,60630,il,buddhist
1899,1899,daughters of zion,"7635 s ada stchicago, il 60620","7635+s+ada+stchicago,+il+60620",(773) 991-4577,7635 s ada st,chicago,60620,il,
1900,1900,south shore united methodist church,"7350 s jeffery blvdchicago, il 60649","7350+s+jeffery+blvdchicago,+il+60649",(773) 324-4430,7350 s jeffery blvd,chicago,60649,il,methodist
1901,1901,come alive ministry of faith,"2206 e 73rd stchicago, il 60649","2206+e+73rd+stchicago,+il+60649",(773) 952-4748,2206 e 73rd st,chicago,60649,il,evangelical
